id	cat_url	cod	cod_n	stat	stat_n
c3143	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364533	^^^	^^^	^^^	^^^
c3144	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364534	^^^	^^^	^^^	^^^
c3145	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351178	0	is conf de encomienda	-^-	^^^
c3146	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350165	0	is conf de oficio	-^-	^^^
c3147	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366993	0	not digitised	-^-	^^^
c3148	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366994	0	not digitised	-^-	^^^
c3149	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349686	0	not digitised	-^-	^^^
c3150	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349687	0	not digitised	-^-	^^^
c3151	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349688	0	not digitised	-^-	^^^
c3152	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349689	0	not digitised	-^-	^^^
c3153	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349690	0	not digitised	-^-	^^^
c3154	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366967	0	is conf de oficio	-^-	^^^
c3155	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366968	0	is conf de oficio	-^-	^^^
c3156	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366969	0	is conf de oficio	-^-	^^^
c3157	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366970	0	is conf de oficio	-^-	^^^
c3158	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366971	0	is conf de oficio	-^-	^^^
c3159	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366972	0	is conf de oficio	-^-	^^^
c3160	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366973	0	is conf de oficio	-^-	^^^
c3161	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369209	0	is conf de encomienda	-^-	^^^
c3162	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369247	0	is conf de encomienda	-^-	^^^
c3163	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369249	0	is conf de encomienda	-^-	^^^
c3164	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369250	0	is conf de encomienda	-^-	^^^
c3165	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369251	0	is conf de encomienda	-^-	^^^
c3166	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369252	0	is conf de encomienda	-^-	^^^
c3167	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369253	0	is conf de encomienda	-^-	^^^
c3168	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369254	0	is conf de encomienda	-^-	^^^
c3169	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369255	0	is conf de encomienda	-^-	^^^
c3170	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369256	0	is conf de encomienda	-^-	^^^
c3171	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369257	0	is conf de encomienda	-^-	^^^
c3172	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369258	0	is conf de encomienda	-^-	^^^
c3173	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369259	0	is conf de encomienda	-^-	^^^
c3174	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369260	0	is conf de encomienda	-^-	^^^
c3175	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369261	0	is conf de encomienda	-^-	^^^
c3176	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369262	0	is conf de encomienda	-^-	^^^
c3177	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369264	0	is conf de encomienda	-^-	^^^
c3178	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369265	0	is conf de encomienda	-^-	^^^
c3179	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369266	0	is conf de encomienda	-^-	^^^
c3180	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369267	0	is conf de encomienda	-^-	^^^
c3181	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369277	0	is conf de encomienda	-^-	^^^
c3182	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369286	0	is conf de encomienda	-^-	^^^
c3183	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369287	0	is conf de encomienda	-^-	^^^
c3184	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369288	0	is conf de encomienda	-^-	^^^
c3185	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369289	0	is conf de encomienda	-^-	^^^
c3186	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369290	0	is conf de encomienda	-^-	^^^
c3187	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369291	0	is conf de encomienda	-^-	^^^
c3188	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369292	^^^	^^^	^^^	^^^
c3189	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369293	^^^	^^^	^^^	^^^
c3190	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369294	0	is conf de encomienda	-^-	^^^
c3191	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369295	0	is conf de encomienda	-^-	^^^
c3192	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369278	0	is conf de encomienda	-^-	^^^
c3193	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369296	0	is conf de encomienda	-^-	^^^
c3194	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369297	0	is conf de encomienda	-^-	^^^
c3195	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369299	0	is conf de encomienda	-^-	^^^
c3196	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369279	0	is conf de encomienda	-^-	^^^
c3197	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369280	0	is conf de encomienda	-^-	^^^
c3198	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369281	0	is conf de encomienda	-^-	^^^
c3199	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369282	0	is conf de encomienda	-^-	^^^
c3200	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369283	0	is conf de encomienda	-^-	^^^
c3201	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369284	0	is conf de encomienda	-^-	^^^
c3202	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369285	0	is conf de encomienda	-^-	^^^
c3203	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369697	1	is carta de Yuc	^^^	^^^
c3204	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369698	1	is carta de Yuc	^^^	^^^
c3205	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369699	1	is carta de Yuc	^^^	^^^
c3206	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369700	1	is carta de Yuc	^^^	^^^
c3207	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369701	1	is carta de Yuc	^^^	^^^
c3208	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369702	1	is carta de Yuc	^^^	^^^
c3209	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361952	^^^	^^^	^^^	^^^
c3210	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361966	^^^	^^^	^^^	^^^
c3211	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361967	^^^	^^^	^^^	^^^
c3212	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361968	^^^	^^^	^^^	^^^
c3213	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361969	^^^	^^^	^^^	^^^
c3214	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361970	^^^	^^^	^^^	^^^
c3215	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361971	^^^	^^^	^^^	^^^
c3216	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361972	^^^	^^^	^^^	^^^
c3217	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361973	^^^	^^^	^^^	^^^
c3218	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361974	^^^	^^^	^^^	^^^
c3219	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364509	^^^	^^^	^^^	^^^
c3220	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364510	^^^	^^^	^^^	^^^
c3221	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364511	^^^	^^^	^^^	^^^
c3222	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364512	^^^	^^^	^^^	^^^
c3223	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364513	^^^	^^^	^^^	^^^
c3224	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364514	^^^	^^^	^^^	^^^
c3225	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364515	^^^	^^^	^^^	^^^
c3226	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364516	^^^	^^^	^^^	^^^
c3227	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364517	^^^	^^^	^^^	^^^
c3228	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364518	^^^	^^^	^^^	^^^
c3229	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364519	^^^	^^^	^^^	^^^
c3230	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364520	^^^	^^^	^^^	^^^
c3231	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364521	^^^	^^^	^^^	^^^
c3232	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364522	^^^	^^^	^^^	^^^
c3233	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364523	^^^	^^^	^^^	^^^
c3234	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351175	0	is conf de encomienda	-^-	^^^
c3235	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351176	0	is conf de encomienda	-^-	^^^
c3236	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351177	0	is conf de encomienda	-^-	^^^
c3237	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349261	^^^	^^^	^^^	^^^
c3238	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350697	0	is conf de oficio	-^-	^^^
c3239	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350698	0	is conf de oficio	-^-	^^^
c3240	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349684	0	not digitised	-^-	^^^
c3241	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349685	0	not digitised	-^-	^^^
c3242	http://pares.mcu.es/ParesBusquedas20/catalogo/description/370647	0	is registro de oficio o partes	-^-	^^^
c3243	http://pares.mcu.es/ParesBusquedas20/catalogo/description/372540	0	is registro de oficio o partes	-^-	^^^
c3244	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366933	0	is conf de oficio	-^-	^^^
c3245	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366934	0	is conf de oficio	-^-	^^^
c3246	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366935	0	is conf de oficio	-^-	^^^
c3247	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366936	0	is conf de oficio	-^-	^^^
c3248	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366937	0	is conf de oficio	-^-	^^^
c3249	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366938	0	is conf de oficio	-^-	^^^
c3250	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366939	0	is conf de oficio	-^-	^^^
c3251	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366940	0	is conf de oficio	-^-	^^^
c3252	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366941	0	is conf de oficio	-^-	^^^
c3253	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366942	0	is conf de oficio	-^-	^^^
c3254	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366943	0	is conf de oficio	-^-	^^^
c3255	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366944	0	is conf de oficio	-^-	^^^
c3256	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366945	0	is conf de oficio	-^-	^^^
c3257	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366946	0	is conf de oficio	-^-	^^^
c3258	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366947	0	is conf de oficio	-^-	^^^
c3259	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366948	0	is conf de oficio	-^-	^^^
c3260	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366949	0	is conf de oficio	-^-	^^^
c3261	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366950	0	is conf de oficio	-^-	^^^
c3262	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366951	0	is conf de oficio	-^-	^^^
c3263	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366952	0	is conf de oficio	-^-	^^^
c3264	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366953	0	is conf de oficio	-^-	^^^
c3265	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366954	0	is conf de oficio	-^-	^^^
c3266	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366955	0	is conf de oficio	-^-	^^^
c3267	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366956	0	is conf de oficio	-^-	^^^
c3268	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366957	0	is conf de oficio	-^-	^^^
c3269	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366958	0	is conf de oficio	-^-	^^^
c3270	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366959	0	is conf de oficio	-^-	^^^
c3271	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366960	0	is conf de oficio	-^-	^^^
c3272	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366961	0	is conf de oficio	-^-	^^^
c3273	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366962	0	is conf de oficio	-^-	^^^
c3274	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366963	0	is conf de oficio	-^-	^^^
c3275	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366964	0	is conf de oficio	-^-	^^^
c3276	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366965	0	is conf de oficio	-^-	^^^
c3277	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369205	0	is conf de encomienda	-^-	^^^
c3278	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369206	0	is conf de encomienda	-^-	^^^
c3279	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369207	0	is conf de encomienda	-^-	^^^
c3280	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369208	0	is conf de encomienda	-^-	^^^
c3281	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369272	0	is conf de encomienda	-^-	^^^
c3282	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369273	0	is conf de encomienda	-^-	^^^
c3283	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369274	0	is conf de encomienda	-^-	^^^
c3284	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369693	1	is carta de Yuc	^^^	^^^
c3285	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369694	1	is carta de Yuc	^^^	^^^
c3286	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369695	1	is carta de Yuc	^^^	^^^
c3287	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369696	1	is carta de Yuc	^^^	^^^
c3288	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369664	1	is carta de Yuc	^^^	^^^
c3289	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369665	1	is carta de Yuc	^^^	^^^
c3290	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369666	1	is carta de Yuc	^^^	^^^
c3291	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369667	1	is carta de Yuc	^^^	^^^
c3292	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369668	1	is carta de Yuc	^^^	^^^
c3293	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369669	1	is carta de Yuc	^^^	^^^
c3294	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369670	1	is carta de Yuc	^^^	^^^
c3295	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369671	1	is carta de Yuc	^^^	^^^
c3296	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369672	1	is carta de Yuc	^^^	^^^
c3297	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369673	1	is carta de Yuc	^^^	^^^
c3298	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369674	1	is carta de Yuc	^^^	^^^
c3299	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369675	1	is carta de Yuc	^^^	^^^
c3300	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369676	1	is carta de Yuc	^^^	^^^
c3301	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369677	1	is carta de Yuc	^^^	^^^
c3302	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369678	1	is carta de Yuc	^^^	^^^
c3303	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369679	1	is carta de Yuc	^^^	^^^
c3304	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369680	1	is carta de Yuc	^^^	^^^
c3305	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369681	1	is carta de Yuc	^^^	^^^
c3306	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369682	1	is carta de Yuc	^^^	^^^
c3307	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369683	1	is carta de Yuc	^^^	^^^
c3308	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369684	1	is carta de Yuc	^^^	^^^
c3309	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369685	1	is carta de Yuc	^^^	^^^
c3310	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369686	1	is carta de Yuc	^^^	^^^
c3311	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369687	1	is carta de Yuc	^^^	^^^
c3312	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369688	1	is carta de Yuc	^^^	^^^
c3313	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369689	1	is carta de Yuc	^^^	^^^
c3314	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369690	1	is carta de Yuc	^^^	^^^
c3315	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369691	1	is carta de Yuc	^^^	^^^
c3316	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369692	1	is carta de Yuc	^^^	^^^
c3317	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361953	^^^	^^^	^^^	^^^
c3318	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361954	^^^	^^^	^^^	^^^
c3319	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361955	^^^	^^^	^^^	^^^
c3320	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361956	^^^	^^^	^^^	^^^
c3321	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361957	^^^	^^^	^^^	^^^
c3322	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361958	^^^	^^^	^^^	^^^
c3323	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361959	^^^	^^^	^^^	^^^
c3324	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361960	^^^	^^^	^^^	^^^
c3325	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361961	^^^	^^^	^^^	^^^
c3326	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361962	^^^	^^^	^^^	^^^
c3327	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361963	^^^	^^^	^^^	^^^
c3328	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361964	^^^	^^^	^^^	^^^
c3329	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361965	^^^	^^^	^^^	^^^
c3330	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364507	^^^	^^^	^^^	^^^
c3331	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364508	^^^	^^^	^^^	^^^
c3332	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351173	0	is conf de encomienda	-^-	^^^
c3333	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351174	0	is conf de encomienda	-^-	^^^
c3334	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351170	0	is conf de encomienda	-^-	^^^
c3335	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351171	0	is conf de encomienda	-^-	^^^
c3336	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351172	0	is conf de encomienda	-^-	^^^
c3337	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348832	^^^	^^^	^^^	^^^
c3338	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348833	^^^	^^^	^^^	^^^
c3339	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348834	^^^	^^^	^^^	^^^
c3340	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348835	^^^	^^^	^^^	^^^
c3341	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348836	^^^	^^^	^^^	^^^
c3342	http://pares.mcu.es/ParesBusquedas20/catalogo/description/345534	0	is registro de oficio o partes	-^-	^^^
c3343	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348898	^^^	^^^	^^^	^^^
c3344	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348899	^^^	^^^	^^^	^^^
c3345	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348900	^^^	^^^	^^^	^^^
